code,station_name,map_station,state_abbr,City,lat,lon,station_type,annual_ridership,match_method,has_heavy_rail,has_commuter_rail,has_light_rail,has_transit_bus,has_intercity_bus,has_air_connection,has_bikeshare,modes_served,is_metro_area,CBSA_TYPE,metro_pop,distance_to_nearest_major_city_km,num_nearby_stations,is_northeast_corridor,weekly_departures,num_routes_served,is_terminal,avg_dwell_time_sec,service_span_hours,avg_stop_sequence_pct,num_directions,avg_route_length_km,max_route_length_km,weekly_trips,pct_long_distance,pct_drove_alone,pct_public_transit,pct_rail_commute,pct_walked,pct_work_from_home,median_household_income,college_enrollment_15km
NEW,"Newton, KS","Newton, Kansas",KS,Newton,38.046976,-97.344886,Station Building (with waiting room),14500.0,coord(0.04km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,383696.0,286.6248010378747,1,0,14.0,1.0,0.0,240.0,23.65,0.515625,2.0,2802.420687273947,2802.420687273947,14.0,1.0,0.7857797324537291,0.0001832508704416,0.0,0.0339014110317024,0.0849673202614379,73269.0,810.0
NFK,"Norfolk, VA","Norfolk, Virginia",VA,Norfolk,36.843509,-76.276195,Station Building (with waiting room),224375.0,coord(1.73km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,442984.0,237.6735910927716,2,0,128.0,1.0,1.0,0.0,14.65,0.6114824717765894,2.0,945.2247145706848,945.2247145706848,128.0,1.0,0.7165458088423204,0.0281194096601073,0.0003034755941732,0.0515429338103756,0.0860273447482749,64017.0,73677.0
NFL,"Niagara Falls, NY","Niagara Falls, New York",NY,Niagara Falls,43.109908,-79.055276,Station Building (with waiting room),36522.0,coord(2.04km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,260525.0,337.58554443199546,8,0,70.0,3.0,1.0,840.0,12.416666666666668,0.3962308114035088,2.0,534.4791887134156,547.9926632110037,70.0,0.75,0.7805625344690238,0.0081908613681393,0.0,0.0263700798660048,0.0921318708254182,67809.0,4221.0
NFS,"Niagara Falls, ON",,ON,Niagara Falls,43.108736,-79.063291,Station Building (with waiting room),,,,,,,,,,,,,260525.0,336.922320041191,8,0,21.0,1.0,0.0,840.0,7.383333333333334,0.3157894736842105,2.0,547.9926632110037,547.9926632110037,21.0,1.0,,,,,,,4221.0
NHT,"Northampton, MA","Northampton, Massachusetts",MA,Northampton,42.318858,-72.626379,Platform with Shelter,38907.0,coord(0.00km),,,,,,,,,,,55551.0,128.85971133206095,10,1,164.0,2.0,0.0,0.0,15.616666666666667,0.5604725415070243,2.0,385.0955048451452,733.2993997839959,164.0,0.5,0.6718492252139916,0.0257049708399901,1.298886853966151e-05,0.0734130849861668,0.1646339087402096,86391.0,43321.0
NHV,"New Haven, CT","New Haven, Connecticut",CT,New Haven,41.297714,-72.92667,Station Building (with waiting room),853267.0,coord(0.12km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,146110.0,109.01638893899148,16,1,1488.0,5.0,1.0,346.4448336252189,25.233333333333334,0.5154219375733763,2.0,722.0389879476368,945.2247145706848,1488.0,0.6,,,,,,,44373.0
NIB,"New Iberia, LA","New Iberia, Louisiana",LA,New Iberia,30.008415,-91.823809,Platform only (no shelter),1340.0,coord(0.03km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,122172.0,342.7776589829563,1,0,12.0,1.0,0.0,0.0,29.75,0.5227272727272727,2.0,2685.572404935525,2685.572404935525,12.0,1.0,0.8294795592925486,0.003261815018846,0.0,0.0176500434908669,0.0600173963467671,57811.0,23.0
NLC,"New London, CT","New London, Connecticut",CT,New London,41.354267,-72.093225,Station Building (with waiting room),179876.0,coord(0.06km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,40145.0,140.87654390463803,18,1,614.0,1.0,0.0,85.95238095238095,24.5,0.4924346058462563,2.0,945.2247145706848,945.2247145706848,614.0,1.0,,,,,,,4050.0
NLS,"Niles, MI","Niles, Michigan",MI,Niles,41.837412,-86.252372,Station Building (with waiting room),16259.0,coord(0.14km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,101012.0,113.71108423151198,7,0,115.0,2.0,0.0,101.14285714285714,12.216666666666669,0.4850863422291994,2.0,393.349024984504,443.04559304810107,115.0,0.0,0.7737833068385667,0.0027418437440751,0.0001604270275788,0.0273601003398136,0.1022941064943777,63152.0,14807.0
NOL,"New Orleans, LA","New Orleans, Louisiana",LA,New Orleans,29.946085,-90.078291,Station Building (with waiting room),188071.0,coord(0.15km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,360877.0,510.49158266624414,4,0,148.0,4.0,1.0,0.0,38.083333333333336,0.4562028447742733,2.0,1661.5056377166416,2685.572404935525,148.0,0.75,0.6319391679427683,0.0450804820741814,0.0002571685740002,0.0564543467333746,0.1367376997440003,55339.0,55458.0
NOR,"Norman, OK","Norman, Oklahoma",OK,Norman,35.219963,-97.443013,Platform only (no shelter),13858.0,coord(0.09km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,589896.0,28.92547555090539,3,0,14.0,1.0,0.0,0.0,12.033333333333331,0.5714285714285714,2.0,302.26880367828016,302.26880367828016,14.0,0.0,0.7606905386445434,0.0023926201562997,0.0,0.0275524105817523,0.0995817998197062,74446.0,30684.0
NPN,"Newport News, VA","Newport News, Virginia",VA,Newport News,37.122325,-76.517023,Station Building (with waiting room),109799.0,coord(12.86km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,225333.0,202.2954222330142,2,0,135.0,1.0,1.0,0.0,31.316666666666663,0.6259407853743255,2.0,945.2247145706848,945.2247145706848,135.0,1.0,0.7433299043533454,0.0192059357832301,9.849197837553895e-05,0.036463919105255,0.0931186937774956,66718.0,11400.0
NPV,"Naperville, IL","Naperville, Illinois",IL,Naperville,41.779514,-88.145497,Station Building (with waiting room),34737.0,coord(0.04km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2705627.0,44.476101753810504,10,0,56.0,4.0,0.0,52.5,53.63333333333333,0.5324776785714286,2.0,1632.9727583384872,2971.0773284555503,56.0,0.5,0.6648055715311215,0.0451553454710319,0.0386380141974971,0.0139183329065408,0.1944452607142407,110502.0,66207.0
NRG,"Northridge, CA","Northridge, California",CA,Los Angeles,34.230659,-118.545417,Station Building (with waiting room),24364.0,coord(0.00km),,,,,,,,,,,3826423.0,34.10423344167439,14,0,49.0,1.0,0.0,0.0,10.0,0.5075183550569213,2.0,429.2130732768498,429.2130732768498,49.0,0.0,0.6635378427669828,0.0424863811261555,0.0012650878676097,0.024279358942809,0.1517737794229091,87760.0,86587.0
NRK,"Newark, DE","Newark, Delaware",DE,Newark,39.669686,-75.753513,Platform with Shelter,49510.0,coord(0.07km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,108244.0,59.37224567367187,15,1,208.0,1.0,0.0,82.92134831460675,16.283333333333335,0.5801652172296555,2.0,945.2247145706848,945.2247145706848,208.0,1.0,0.7071400938908232,0.0256997375657392,0.0043390525182187,0.0220925734240874,0.1552788320455583,89901.0,40792.0
NRO,"New Rochelle, NY","New Rochelle, New York",NY,New Rochelle,40.911451,-73.784329,Station Building (with waiting room),155000.0,coord(0.34km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,8287238.0,26.344820252397856,9,1,685.0,1.0,0.0,45.94059405940594,22.783333333333335,0.5187901847677813,2.0,945.2247145706848,945.2247145706848,685.0,1.0,0.5163531346681515,0.1770675306550516,0.1021553738197522,0.0399189805046839,0.1732779755006597,118411.0,80281.0
NSF,"North Carolina State Fair, NC","North Carolina State Fair, North Carolina",NC,Raleigh,35.794203,-78.706292,Platform only (no shelter),446.0,coord(0.04km),,,,,,,,,,,414135.0,203.42751187186457,6,0,,,,,,,,,,,,0.6438499407451177,0.006624264293373,0.0001029076387344,0.0126178043493415,0.2602666967643847,101763.0,43840.0
NWK,"Newark, NJ",,NJ,Newark,40.734706,-74.16475,Station Building (with waiting room),,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,8287238.0,15.019329742229957,10,1,3015.0,10.0,0.0,72.0,40.95,0.5343679381364858,2.0,792.0278155459546,1884.3234310848925,3015.0,0.9,0.5385544928842421,0.1619316393809932,0.043447284481782,0.0306834803142866,0.1422043870227105,76712.0,249766.0
NYF,"New York State Fair, NY","New York State Fair, New York",NY,Syracuse,43.071924,-76.229473,Platform with Shelter,3821.0,coord(0.02km),,,,,,,,,,,144457.0,319.7146994786104,2,0,,,,,,,,,,,,0.7292240347700754,0.0212241593302222,0.0,0.0373502497875804,0.1136967227335613,74740.0,39657.0
NYP,"New York, NY","New York City (Penn Station), New York",NY,New York,40.751038,-73.996327,Station Building (with waiting room),13037414.0,coord(0.40km),1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,8287238.0,2.416471986044197,9,1,3328.0,15.0,1.0,439.8278829604131,41.55,0.528731488611697,2.0,781.3707647113804,1884.3234310848925,3328.0,0.8,0.0568639608713875,0.4550179143184072,0.0094438421045946,0.1859417343000022,0.2296277308799434,104553.0,432235.0
OAC,"Oakland, CA","Oakland Coliseum, California",CA,Oakland,37.752499,-122.198147,Platform with Shelter,24285.0,coord(0.15km),1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,816239.0,19.66387921430697,16,0,266.0,1.0,0.0,60.0,14.633333333333333,0.5325396825396825,2.0,189.092304455608,189.092304455608,266.0,0.0,0.5360424611964035,0.092277381961467,0.0089550007294702,0.0272086369275919,0.232258500136851,126240.0,98702.0
OKC,"Oklahoma City, OK","Oklahoma City, Oklahoma",OK,Oklahoma City,35.46549,-97.512749,Station Building (with waiting room),57159.0,coord(0.07km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,589896.0,0.9204328732337328,2,0,14.0,1.0,1.0,0.0,13.033333333333331,0.5714285714285714,2.0,302.26880367828016,302.26880367828016,14.0,0.0,0.775752022410137,0.0040710003403408,3.927009974605336e-05,0.0149069298636018,0.0949158310862109,65374.0,35779.0
OKE,"Okeechobee, FL","Okeechobee, Florida",FL,Okeechobee,27.251867,-80.830812,Platform with Shelter,4672.0,coord(0.09km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,167112.0,351.816365256213,1,0,28.0,1.0,0.0,0.0,49.483333333333334,0.5108695652173914,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.7337051471576401,0.0084666039510818,0.0,0.0204945571831743,0.068471979572638,52288.0,0.0
OKJ,"Oakland, CA","Oakland, California",CA,Oakland,37.793866,-122.271667,Station Building (with waiting room),246499.0,coord(0.02km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,816239.0,13.0720232650701,16,0,552.0,2.0,1.0,75.18987341772151,34.1,0.5426887821911829,2.0,206.2446625317532,1544.1285924710774,552.0,0.5,0.5360424611964035,0.092277381961467,0.0089550007294702,0.0272086369275919,0.232258500136851,126240.0,97560.0
OKL,"Oakville, ON",,ON,Oakville,43.455394,-79.682392,Station Building (with waiting room),,,,,,,,,,,,,62335.0,301.1105669962628,6,0,,,,,,,,,,,,,,,,,,0.0
OLT,"San Diego, CA","San Diego-Old Town, California",CA,San Diego,32.755266,-117.200073,Platform only (no shelter),308805.0,coord(0.02km),0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1321016.0,5.4664063409590185,3,0,227.0,1.0,0.0,58.18181818181818,27.666666666666668,0.545654767210353,2.0,429.2130732768498,429.2130732768498,227.0,0.0,0.675685570838583,0.0216951280717154,0.0009337314797125,0.0308420107907415,0.1689728400855838,102285.0,199213.0
OLW,"Olympia-Lacey, WA","Olympia/Lacey, Washington",WA,Lacey,46.991273,-122.794059,Station Building (with waiting room),82519.0,coord(0.15km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,199882.0,76.57501050927758,4,0,98.0,2.0,0.0,120.0,33.46666666666667,0.5460092657752756,2.0,578.5613591296673,1544.1285924710774,98.0,0.5,0.69198796354426,0.0135662690595256,0.0010607667828458,0.0220307550206019,0.1725802610785184,93985.0,5843.0
OMA,"Omaha, NE","Omaha, Nebraska",NE,Omaha,41.249697,-95.927201,Station Building (with waiting room),25946.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,429604.0,657.0914362561372,0,0,14.0,1.0,0.0,960.0,29.75,0.5142857142857142,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.7340340681561695,0.0096670958005553,0.0,0.0155381769200983,0.1430736797513891,79081.0,66339.0
ONA,"Ontario, CA","Ontario, California",CA,Ontario,34.061672,-117.649569,Platform only (no shelter),4884.0,coord(0.16km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,340830.0,54.65001405053566,15,0,42.0,2.0,0.0,0.0,77.0,0.5243128964059196,2.0,2769.035463748684,2802.420687273947,42.0,1.0,0.7523177527674346,0.0090209543341766,0.0024123120371849,0.0145264051507484,0.0995110235095357,82184.0,50957.0
ORB,"Old Orchard Beach, ME","Old Orchard Beach, Maine",ME,Old Orchard Beach,43.514326,-70.376225,Platform only (no shelter),17494.0,coord(0.20km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,25043.0,139.8405050599923,8,0,165.0,1.0,0.0,0.0,18.05,0.6904761904761905,2.0,193.44273238515467,193.44273238515467,165.0,0.0,0.731639631897447,0.0058187417194829,0.0007072009166756,0.0218068535825545,0.1484405772191785,82904.0,6747.0
ORC,"Oregon City, OR","Oregon City, Oregon",OR,Oregon City,45.366146,-122.595925,Platform with Shelter,21924.0,coord(0.09km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,593859.0,18.190771026697917,3,0,28.0,1.0,0.0,45.0,8.916666666666666,0.5416666666666666,2.0,417.63348690609894,417.63348690609894,28.0,0.0,0.6831975555110827,0.0186411804616608,0.0009274219135154,0.0241764249349584,0.1904778175321791,100360.0,31474.0
ORL,"Orlando, FL","Orlando, Florida",FL,Orlando,28.525926,-81.381516,Station Building (with waiting room),145057.0,coord(0.03km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,243787.0,202.59353243645344,6,0,110.0,2.0,0.0,868.8,45.71666666666667,0.4720421607378129,2.0,1779.111179739824,1906.2991455185656,110.0,1.0,0.6991789787819345,0.0146880572367508,0.0002333616570324,0.0140524899002447,0.1585514006503926,77011.0,93080.0
OSB,"Old Saybrook, CT","Old Saybrook, Connecticut",CT,Old Saybrook,41.30039,-72.376818,Station Building (with waiting room),87196.0,coord(0.07km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,130955.0,149.17855818960692,18,1,436.0,1.0,0.0,79.57219251336899,23.833333333333332,0.4870939716674858,2.0,945.2247145706848,945.2247145706848,436.0,1.0,,,,,,,0.0
OSC,"Osceola, IA","Osceola, Iowa",IA,Osceola,41.037116,-93.764894,Station Building (with waiting room),13580.0,coord(0.08km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,205908.0,520.0264100598373,1,0,14.0,1.0,0.0,0.0,35.25,0.5142857142857143,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.7967348815819729,0.0002299379167624,0.0,0.02138422625891,0.080018395033341,66821.0,0.0
OSD,"Oceanside, CA","Oceanside, California",CA,Oceanside,33.192515,-117.37943,Station Building (with waiting room),211534.0,coord(0.08km),0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,169795.0,56.56362882492817,7,0,231.0,1.0,0.0,89.1891891891892,26.133333333333333,0.5405961936471682,2.0,429.2130732768498,429.2130732768498,231.0,0.0,0.675685570838583,0.0216951280717154,0.0009337314797125,0.0308420107907415,0.1689728400855838,102285.0,12919.0
OTM,"Ottumwa, IA","Ottumwa, Iowa",IA,Ottumwa,41.018815,-92.414929,Station Building (with waiting room),8548.0,coord(0.11km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,24873.0,410.4248691356025,1,0,14.0,1.0,0.0,0.0,38.166666666666664,0.5142857142857143,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.7907149950347567,0.0038480635551142,0.0,0.0167576961271102,0.0456802383316782,60034.0,3236.0
OXN,"Oxnard, CA","Oxnard, California",CA,Oxnard,34.199241,-119.175978,Station Building (with waiting room),92195.0,coord(0.11km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,200080.0,87.41367914550236,11,0,140.0,2.0,0.0,120.0,36.38333333333333,0.5170523662024129,2.0,522.1226998763688,1544.1285924710774,140.0,0.5,0.7225793085200652,0.007263759332433,0.0011457269874868,0.0161574962745151,0.1408620160301932,107327.0,24715.0
PAG,"Pascagoula, MS","Pascagoula, Mississippi",MS,Pascagoula,30.367846,-88.559546,Platform only (no shelter),1029.0,coord(0.03km),,,,,,,,,,,44250.0,549.6229090315485,4,0,28.0,1.0,0.0,120.0,13.25,0.5833333333333334,2.0,212.60092159614047,212.60092159614047,28.0,0.0,0.8359156273861034,0.0003340544667854,0.0,0.0049471875795367,0.0621659455332145,64756.0,0.0
PAK,"Palatka, FL","Palatka, Florida",FL,Palatka,29.649734,-81.640471,Platform with Shelter,17241.0,coord(0.05km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,76554.0,75.89903593524329,1,0,110.0,2.0,0.0,175.2,41.516666666666666,0.4902239789196311,2.0,1779.111179739824,1906.2991455185656,110.0,1.0,0.7765571957127055,0.0020215890452759,0.000152572758134,0.0140748369378647,0.0961971240035091,47256.0,7066.0
PAO,"Paoli, PA","Paoli, Pennsylvania",PA,Paoli,40.042754,-75.48376,Station Building (with waiting room),243995.0,coord(0.05km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1539313.0,29.051408218066328,18,1,753.0,2.0,0.0,67.1559633027523,16.933333333333334,0.5318761390165869,2.0,254.49911459638753,507.4388030603991,753.0,0.5,0.6685348735925977,0.0141079371425715,0.0099812227354833,0.0193555757052183,0.2168274276575541,123041.0,56334.0
PAR,"Parkesburg, PA","Parkesburg, Pennsylvania",PA,Parkesburg,39.95918,-75.922123,Platform with Shelter,27273.0,coord(0.03km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,158474.0,64.6412045514783,17,1,599.0,1.0,0.0,8.617021276595745,17.166666666666668,0.534289315277269,2.0,249.7712699522004,249.7712699522004,599.0,0.0,0.6685348735925977,0.0141079371425715,0.0099812227354833,0.0193555757052183,0.2168274276575541,123041.0,0.0
PBF,"Poplar Bluff, MO","Poplar Bluff, Missouri",MO,Poplar Bluff,36.753995,-90.393341,Station Building (with waiting room),5263.0,coord(0.01km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17159.0,181.0957525142871,0,0,76.0,1.0,0.0,0.0,26.866666666666667,0.5247872672191036,2.0,2802.420687273947,2802.420687273947,76.0,1.0,0.7856028655612687,0.0045640996013634,0.0,0.0162343289618117,0.0491651741868392,49213.0,2696.0
PCT,"Princeton, IL","Princeton, Illinois",IL,Princeton,41.385191,-89.466815,Station Building (with waiting room),29018.0,coord(0.47km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15323.0,162.53952542018166,2,0,56.0,4.0,0.0,60.0,51.95,0.5324776785714286,2.0,1632.9727583384872,2971.0773284555503,56.0,0.5,0.8139431049878811,0.0018497257303227,0.0,0.0265977803291236,0.044138282944253,65894.0,0.0
PDX,"Portland, OR","Portland, Oregon",OR,Portland,45.528724,-122.676806,Station Building (with waiting room),586257.0,coord(0.00km),0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,593859.0,0.9642873028696936,4,0,126.0,3.0,1.0,466.6666666666667,52.53333333333333,0.5383785594992492,2.0,1077.261748340746,2822.713110579522,126.0,0.6666666666666666,0.5362173731324089,0.0654627124793893,0.0012079347072251,0.043931161500411,0.2313654255099275,86247.0,66135.0
PGH,"Pittsburgh, PA","Pittsburgh, Pennsylvania",PA,Pittsburgh,40.444738,-79.992307,Station Building (with waiting room),141146.0,coord(0.09km),0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,306099.0,261.0485993756537,3,0,56.0,2.0,1.0,585.0,40.483333333333334,0.5201406649616368,2.0,1206.8689742894824,1906.2991455185656,56.0,1.0,0.6327547034661831,0.0618169841216545,0.0001055252037355,0.0367243697667093,0.1864822214014706,76393.0,83986.0
PHL,"Philadelphia, PA","Philadelphia William H. Gray III 30th Street, Pennsylvania",PA,Philadelphia,39.955615,-75.181041,Station Building (with waiting room),5586174.0,coord(0.21km),1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1539313.0,1.515073837100248,18,1,3203.0,10.0,1.0,501.5503875968992,40.06666666666667,0.5606938647018181,2.0,780.3973077386989,1884.3234310848925,3203.0,0.9,0.466532274254669,0.1787728292879463,0.0159900202557794,0.0748286981335053,0.1640510451179141,60698.0,131972.0
PHN,"North Philadelphia, PA","Philadelphia-North, Pennsylvania",PA,Philadelphia,39.99678,-75.155114,Station Building (with waiting room),1053.0,coord(0.07km),1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1539313.0,4.9970370804423325,18,1,72.0,1.0,0.0,20.0,12.733333333333333,0.4640522875816993,2.0,249.7712699522004,249.7712699522004,72.0,0.0,0.466532274254669,0.1787728292879463,0.0159900202557794,0.0748286981335053,0.1640510451179141,60698.0,142277.0
PIC,"Picayune, MS","Picayune, Mississippi",MS,Picayune,30.524606,-89.68026,Station Building (with waiting room),2507.0,coord(0.02km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,27284.0,515.3793421862329,6,0,64.0,1.0,0.0,120.0,32.5,0.4007907469207779,2.0,1884.3234310848925,1884.3234310848925,64.0,1.0,0.7744888617638084,0.0,0.0,0.014168010811282,0.0750250664806661,56535.0,0.0
PIT,"Pittsfield, MA","Pittsfield, Massachusetts",MA,Pittsfield,42.451558,-73.2538,Station Building (with waiting room),9197.0,coord(0.22km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,98012.0,180.43592556755056,9,0,28.0,1.0,0.0,0.0,23.8,0.5227272727272727,2.0,1366.7675680042164,1366.7675680042164,28.0,1.0,0.717862041936116,0.0143053106016068,0.0006858710562414,0.0521588608008361,0.1273107322490038,72565.0,1744.0
PJC,"Princeton Junction, NJ","Princeton Junction, New Jersey",NJ,Princeton Junction,40.31585,-74.623976,Station Building (with waiting room),136236.0,coord(0.16km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,84476.0,61.15401147999283,16,1,455.0,3.0,0.0,74.58333333333333,17.3,0.4935921685568971,2.0,748.9366766148161,945.2247145706848,455.0,0.6666666666666666,0.6154054487268065,0.0516131171824477,0.0332185515384998,0.0352249299425722,0.1783631710727768,96333.0,27536.0
PLB,"Plattsburgh, NY","Plattsburgh, New York",NY,Plattsburgh,44.696728,-73.446284,Station Building (with waiting room),10744.0,coord(0.10km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,51120.0,323.2452212715374,10,0,23.0,1.0,0.0,180.0,1.2833333333333334,0.375,2.0,529.3006113987018,529.3006113987018,23.0,1.0,0.7734096187616836,0.0015578088710134,0.0,0.0471591230952246,0.0718008270548915,69208.0,5486.0
PLO,"Plano, IL","Plano, Illinois",IL,Plano,41.662384,-88.538272,Station Building (with waiting room),5725.0,coord(0.04km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,147895.0,79.40841918665194,9,0,28.0,2.0,0.0,60.0,12.016666666666667,0.55,2.0,379.1965088122257,379.1965088122257,28.0,0.0,0.7744255319148936,0.0103829787234042,0.0090354609929078,0.0039148936170212,0.1355602836879432,110474.0,121.0
PLS,"Pleasanton, CA",,CA,Pleasanton,37.658152,-121.882639,Platform with Shelter,,,,,,,,,,,,,971495.0,34.9487929740776,20,0,,,,,,,,,,,,0.5360424611964035,0.092277381961467,0.0089550007294702,0.0272086369275919,0.232258500136851,126240.0,15823.0
PNK,"Pennsauken, NJ",,NJ,Pennsauken,39.978052,-75.062022,Platform with Shelter,,,,,,,,,,,,,1539313.0,9.132221471188895,20,1,,,,,,,,,,,,0.6892948116103934,0.0487859952699571,0.0106921154067084,0.0161510761441831,0.1365532486362501,86384.0,132934.0
PNT,"Pontiac, MI","Pontiac, Michigan",MI,Pontiac,42.632771,-83.292325,Station Building (with waiting room),13593.0,coord(0.11km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,702149.0,37.028939590290086,9,0,102.0,1.0,1.0,0.0,19.3,0.466565692372144,2.0,367.42038077740983,367.42038077740983,102.0,0.0,0.7338725870276381,0.0034149988106969,3.55246371081092e-05,0.0113771511712318,0.1803508598506729,95296.0,32978.0
POG,"Portage, WI","Portage, Wisconsin",WI,Portage,43.547079,-89.467627,Platform with Shelter,10162.0,coord(0.13km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,38187.0,137.40769297804133,2,0,70.0,2.0,0.0,0.0,46.9,0.5178205128205129,2.0,2369.4747960792715,2822.713110579522,70.0,1.0,0.7787041687594174,0.0013393604553825,0.0,0.0228026117528879,0.1132094424912104,82792.0,0.0
